YDR031W	MIX14	1
YDR032C	PST2	-1
YDR033W	MRH1	1
YDR034C	LYS14	-1
YDR034C-A	""	-1
YDR034W-B	""	1
YDR035W	ARO3	1
YDR036C	EHD3	-1
YDR037W	KRS1	1
YDR038C	ENA5	-1
YDR039C	ENA2	-1
YDR040C	ENA1	-1
YDR041W	RSM10	1
YDR042C	""	-1
YDR043C	NRG1	-1
YDR044W	HEM13	1
YDR045C	RPC11	-1
YDR046C	BAP3	-1
YDR047W	HEM12	1
YDR048C	""	-1
YDR049W	VMS1	1
YDR050C	TPI1	-1
YDR051C	DET1	-1
YDR052C	DBF4	-1
YDR053W	""	1
YDR054C	CDC34	-1
YDR055W	PST1	1
YDR056C	EMC10	-1
YDR057W	YOS9	1
YDR058C	TGL2	-1
YDR059C	UBC5	-1
YDR060W	MAK21	1
YDR061W	""	1
YDR062W	LCB2	1
YDR063W	AIM7	1
YDR064W	RPS13	1
YDR065W	RRG1	1
YDR066C	RTR2	-1
YDR067C	OCA6	-1
YDR068W	DOS2	1
YDR069C	DOA4	-1
YDR070C	FMP16	-1
YDR071C	PAA1	-1
YDR072C	IPT1	-1
YDR073W	SNF11	1
YDR074W	TPS2	1
YDR075W	PPH3	1
YDR076W	RAD55	1
YDR077W	SED1	1
YDR078C	SHU2	-1
YDR079C-A	TFB5	-1
YDR079W	PET100	1
YDR080W	VPS41	1
YDR081C	PDC2	-1
YDR082W	STN1	1
YDR083W	RRP8	1
YDR084C	TVP23	-1
YDR085C	AFR1	-1
YDR086C	SSS1	-1
YDR087C	RRP1	-1
YDR088C	SLU7	-1
YDR089W	VTC5	1
YDR090C	ILT1	-1
YDR091C	RLI1	-1
YDR092W	UBC13	1
YDR093W	DNF2	1
YDR094W	""	1
YDR095C	""	-1
YDR096W	GIS1	1
YDR097C	MSH6	-1
YDR098C	GRX3	-1
YDR099W	BMH2	1
YDR100W	TVP15	1
YDR101C	ARX1	-1
YDR102C	""	-1
YDR103W	STE5	1
YDR104C	SPO71	-1
YDR105C	TMS1	-1
YDR106W	ARP10	1
YDR107C	TMN2	-1
YDR108W	TRS85	1
YDR109C	""	-1
YDR110W	FOB1	1
YDR111C	ALT2	-1
YDR112W	IRC2	1
YDR113C	PDS1	-1
YDR114C	""	-1
YDR115W	MRX14	1
YDR116C	MRPL1	-1
YDR117C	TMA64	-1
YDR118W	APC4	1
YDR118W-A	""	1
YDR119W	VBA4	1
YDR119W-A	COX26	1
YDR120C	TRM1	-1
YDR121W	DPB4	1
YDR122W	KIN1	1
YDR123C	INO2	-1
YDR124W	""	1
YDR125C	ECM18	-1
YDR126W	SWF1	1
YDR127W	ARO1	1
YDR128W	MTC5	1
YDR129C	SAC6	-1
YDR130C	FIN1	-1
YDR131C	""	-1
YDR132C	""	-1
YDR133C	""	-1
YDR135C	YCF1	-1
YDR136C	VPS61	-1
YDR137W	RGP1	1
YDR138W	HPR1	1
YDR139C	RUB1	-1
YDR140W	MTQ2	1
YDR141C	DOP1	-1
YDR142C	PEX7	-1
YDR143C	SAN1	-1
YDR144C	MKC7	-1
YDR145W	TAF12	1
YDR146C	SWI5	-1
YDR147W	EKI1	1
YDR148C	KGD2	-1
YDR149C	""	-1
YDR150W	NUM1	1
YDR151C	CTH1	-1
YDR152W	GIR2	1
YDR153C	ENT5	-1
YDR154C	""	-1
YDR155C	CPR1	-1
YDR156W	RPA14	1
YDR157W	""	1
YDR158W	HOM2	1
YDR159W	SAC3	1
YDR160W	SSY1	1
YDR161W	ACL4	1
YDR162C	NBP2	-1
YDR163W	CWC15	1
YDR164C	SEC1	-1
YDR165W	TRM82	1
YDR166C	SEC5	-1
YDR167W	TAF10	1
YDR168W	CDC37	1
YDR169C	STB3	-1
YDR169C-A	""	-1
YDR170C	SEC7	-1
YDR171W	HSP42	1
YDR172W	SUP35	1
YDR173C	ARG82	-1
YDR174W	HMO1	1
YDR175C	RSM24	-1
YDR176W	NGG1	1
YDR177W	UBC1	1
YDR178W	SDH4	1
YDR179C	CSN9	-1
YDR179W-A	NVJ3	1
YDR180W	SCC2	1
YDR181C	SAS4	-1
YDR182W	CDC1	1
YDR182W-A	""	1
YDR183C-A	""	-1
YDR183W	PLP1	1
YDR184C	ATC1	-1
YDR185C	UPS3	-1
YDR186C	SND1	-1
YDR187C	""	-1
YDR188W	CCT6	1
YDR189W	SLY1	1
YDR190C	RVB1	-1
YDR191W	HST4	1
YDR192C	NUP42	-1
YDR193W	""	1
YDR194C	MSS116	-1
YDR194W-A	""	1
YDR195W	REF2	1
YDR196C	CAB5	-1
YDR197W	CBS2	1
YDR198C	RKM2	-1
YDR199W	""	1
YDR200C	VPS64	-1
YDR201W	SPC19	1
YDR202C	RAV2	-1
YDR203W	""	1
YDR204W	COQ4	1
YDR205W	MSC2	1
YDR206W	EBS1	1
YDR207C	UME6	-1
YDR208W	MSS4	1
YDR209C	""	-1
YDR210W	""	1
YDR211W	GCD6	1
YDR212W	TCP1	1
YDR213W	UPC2	1
YDR214W	AHA1	1
YDR215C	""	-1
YDR216W	ADR1	1
YDR217C	RAD9	-1
YDR218C	SPR28	-1
YDR219C	MFB1	-1
YDR220C	""	-1
YDR221W	GTB1	1
YDR222W	""	1
YDR223W	CRF1	1
YDR224C	HTB1	-1
YDR225W	HTA1	1
YDR226W	ADK1	1
YDR227W	SIR4	1
YDR228C	PCF11	-1
YDR229W	IVY1	1
YDR230W	""	1
YDR231C	COX20	-1
YDR232W	HEM1	1
YDR233C	RTN1	-1
YDR234W	LYS4	1
YDR235W	PRP42	1
YDR236C	FMN1	-1
YDR237W	MRPL7	1
YDR238C	SEC26	-1
YDR239C	""	-1
YDR240C	SNU56	-1
YDR241W	BUD26	1
YDR242W	AMD2	1
YDR243C	PRP28	-1
YDR244W	PEX5	1
YDR245W	MNN10	1
YDR246W	TRS23	1
YDR246W-A	""	1
YDR247W	VHS1	1
YDR248C	""	-1
YDR249C	""	-1
YDR250C	""	-1
YDR251W	PAM1	1
YDR252W	BTT1	1
YDR253C	MET32	-1
YDR254W	CHL4	1
YDR255C	RMD5	-1
YDR256C	CTA1	-1
YDR257C	RKM4	-1
YDR258C	HSP78	-1
YDR259C	YAP6	-1
YDR260C	SWM1	-1
YDR261C	EXG2	-1
YDR262W	""	1
YDR263C	DIN7	-1
YDR264C	AKR1	-1
YDR265W	PEX10	1
YDR266C	HEL2	-1
YDR267C	CIA1	-1
YDR268W	MSW1	1
YDR269C	""	-1
YDR270W	CCC2	1
YDR271C	""	-1
YDR272W	GLO2	1
YDR273W	DON1	1
YDR274C	""	-1
YDR275W	BSC2	1
YDR276C	PMP3	-1
YDR277C	MTH1	-1
YDR278C	""	-1
YDR279W	RNH202	1
YDR280W	RRP45	1
YDR281C	PHM6	-1
YDR282C	MRX10	-1
YDR283C	GCN2	-1
YDR284C	DPP1	-1
YDR285W	ZIP1	1
YDR286C	MGP12	-1
YDR287W	INM2	1
YDR288W	NSE3	1
YDR289C	RTT103	-1
YDR290W	""	1
YDR291W	HRQ1	1
YDR292C	SRP101	-1
YDR293C	SSD1	-1
YDR294C	DPL1	-1
YDR295C	HDA2	-1
YDR296W	MHR1	1
YDR297W	SUR2	1
YDR298C	ATP5	-1
YDR299W	BFR2	1
YDR300C	PRO1	-1
YDR301W	CFT1	1
YDR302W	GPI11	1
YDR303C	RSC3	-1
YDR304C	CPR5	-1
YDR305C	HNT2	-1
YDR306C	""	-1
YDR307W	PMT7	1
YDR308C	SRB7	-1
YDR309C	GIC2	-1
YDR310C	SUM1	-1
YDR311W	TFB1	1
YDR312W	SSF2	1
YDR313C	PIB1	-1
YDR314C	RAD34	-1
YDR315C	IPK1	-1
YDR316W	OMS1	1
YDR317W	HIM1	1
YDR318W	MCM21	1
YDR319C	YFT2	-1
YDR320C	SWA2	-1
YDR320C-A	DAD4	-1
YDR320W-B	""	1
YDR321W	ASP1	1
YDR322C-A	TIM11	-1
YDR322W	MRPL35	1
YDR323C	PEP7	-1
YDR324C	UTP4	-1
YDR325W	YCG1	1
YDR326C	YSP2	-1
YDR327W	""	1
YDR328C	SKP1	-1
YDR329C	PEX3	-1
YDR330W	UBX5	1
YDR331W	GPI8	1
YDR332W	IRC3	1
YDR333C	RQC1	-1
YDR334W	SWR1	1
YDR335W	MSN5	1
YDR336W	MRX8	1
YDR337W	MRPS28	1
YDR338C	""	-1
YDR339C	FCF1	-1
YDR340W	""	1
YDR341C	""	-1
YDR342C	HXT7	-1
YDR343C	HXT6	-1
YDR344C	""	-1
YDR345C	HXT3	-1
YDR346C	SVF1	-1
YDR347W	MRP1	1
YDR348C	PAL1	-1
YDR349C	YPS7	-1
YDR350C	ATP22	-1
YDR351W	SBE2	1
YDR352W	YPQ2	1
YDR353W	TRR1	1
YDR354C-A	""	-1
YDR354W	TRP4	1
YDR355C	""	-1
YDR356W	SPC110	1
YDR357C	CNL1	-1
YDR358W	GGA1	1
YDR359C	EAF1	-1
YDR360W	OPI7	1
YDR361C	BCP1	-1
YDR362C	TFC6	-1
YDR363W	ESC2	1
YDR363W-A	SEM1	1
YDR364C	CDC40	-1
YDR365C	ESF1	-1
YDR366C	""	-1
YDR367W	KEI1	1
YDR368W	YPR1	1
YDR369C	XRS2	-1
YDR370C	DXO1	-1
YDR371C-A	""	-1
YDR371W	CTS2	1
YDR372C	VPS74	-1
YDR373W	FRQ1	1
YDR374C	PHO92	-1
YDR374W-A	WIP1	1
YDR375C	BCS1	-1
YDR376W	ARH1	1
YDR377W	ATP17	1
YDR378C	LSM6	-1
YDR379C-A	SDH6	-1
YDR379W	RGA2	1
YDR380W	ARO10	1
YDR381C-A	COI1	-1
YDR381W	YRA1	1
YDR382W	RPP2B	1
YDR383C	NKP1	-1
YDR384C	ATO3	-1
YDR385W	EFT2	1
YDR386W	MUS81	1
YDR387C	CIN10	-1
YDR388W	RVS167	1
YDR389W	SAC7	1
YDR390C	UBA2	-1
YDR391C	""	-1
YDR392W	SPT3	1
YDR393W	SHE9	1
YDR394W	RPT3	1
YDR395W	SXM1	1
YDR396W	""	1
YDR397C	NCB2	-1
YDR398W	UTP5	1
YDR399W	HPT1	1
YDR400W	URH1	1
YDR401W	""	1
YDR402C	DIT2	-1
YDR403W	DIT1	1
YDR404C	RPB7	-1
YDR405W	MRP20	1
YDR406W	PDR15	1
YDR406W-A	""	1
YDR407C	TRS120	-1
YDR408C	ADE8	-1
YDR409W	SIZ1	1
YDR410C	STE14	-1
YDR411C	DFM1	-1
YDR412W	RRP17	1
YDR413C	""	-1
YDR414C	ERD1	-1
YDR415C	""	-1
YDR416W	SYF1	1
YDR417C	""	-1
YDR418W	RPL12B	1
YDR419W	RAD30	1
YDR420W	HKR1	1
YDR421W	ARO80	1
YDR422C	SIP1	-1
YDR423C	CAD1	-1
YDR424C	DYN2	-1
YDR425W	SNX41	1
YDR426C	""	-1
YDR427W	RPN9	1
YDR428C	BNA7	-1
YDR429C	TIF35	-1
YDR430C	CYM1	-1
YDR431W	""	1
YDR432W	NPL3	1
YDR433W	""	1
YDR434W	GPI17	1
YDR435C	PPM1	-1
YDR436W	PPZ2	1
YDR437W	GPI19	1
YDR438W	THI74	1
YDR439W	LRS4	1
YDR440W	DOT1	1
YDR441C	APT2	-1
YDR442W	""	1
YDR443C	SSN2	-1
YDR444W	""	1
YDR445C	""	-1
YDR446W	ECM11	1
YDR447C	RPS17B	-1
YDR448W	ADA2	1
YDR449C	UTP6	-1
YDR450W	RPS18A	1
YDR451C	YHP1	-1
YDR452W	PPN1	1
YDR453C	TSA2	-1
YDR454C	GUK1	-1
YDR455C	""	-1
YDR456W	NHX1	1
YDR457W	TOM1	1
YDR458C	HEH2	-1
YDR459C	PFA5	-1
YDR460W	TFB3	1
YDR461C-A	CMI8	-1
YDR461W	MFA1	1
YDR462W	MRPL28	1
YDR463W	STP1	1
YDR464C-A	""	-1
YDR464W	SPP41	1
YDR465C	RMT2	-1
YDR466W	PKH3	1
YDR467C	""	-1
YDR468C	TLG1	-1
YDR469W	SDC1	1
YDR470C	UGO1	-1
YDR471W	RPL27B	1
YDR472W	TRS31	1
YDR473C	PRP3	-1
YDR475C	JIP4	-1
YDR476C	""	-1
YDR477W	SNF1	1
YDR478W	SNM1	1
YDR479C	PEX29	-1
YDR480W	DIG2	1
YDR481C	PHO8	-1
YDR482C	CWC21	-1
YDR483W	KRE2	1
YDR484W	VPS52	1
YDR485C	VPS72	-1
YDR486C	VPS60	-1
YDR487C	RIB3	-1
YDR488C	PAC11	-1
YDR489W	SLD5	1
YDR490C	PKH1	-1
YDR491C	""	-1
YDR492W	IZH1	1
YDR493W	MZM1	1
YDR494W	RSM28	1
YDR495C	VPS3	-1
YDR496C	PUF6	-1
YDR497C	ITR1	-1
YDR498C	SEC20	-1
YDR499W	LCD1	1
YDR500C	RPL37B	-1
YDR501W	PLM2	1
YDR502C	SAM2	-1
YDR503C	LPP1	-1
YDR504C	SPG3	-1
YDR505C	PSP1	-1
YDR506C	GMC1	-1
YDR507C	GIN4	-1
YDR508C	GNP1	-1
YDR509W	""	1
YDR510C-A	""	-1
YDR510W	SMT3	1
YDR511W	SDH7	1
YDR512C	EMI1	-1
YDR513W	GRX2	1
YDR514C	""	-1
YDR515W	SLF1	1
YDR516C	EMI2	-1
YDR517W	GRH1	1
YDR518W	EUG1	1
YDR519W	FPR2	1
YDR520C	URC2	-1
YDR521W	""	1
YDR522C	SPS2	-1
YDR523C	SPS1	-1
YDR524C	AGE1	-1
YDR524C-A	""	-1
YDR524C-B	""	-1
YDR524W-C	""	1
YDR525W	API2	1
YDR525W-A	SNA2	1
YDR526C	""	-1
YDR527W	RBA50	1
YDR528W	HLR1	1
YDR529C	QCR7	-1
YDR530C	APA2	-1
YDR531W	CAB1	1
YDR532C	KRE28	-1
YDR533C	HSP31	-1
YDR534C	FIT1	-1
YDR535C	""	-1
YDR536W	STL1	1
YDR537C	""	-1
YDR538W	PAD1	1
YDR539W	FDC1	1
YDR540C	IRC4	-1
YDR541C	""	-1
YDR542W	PAU10	1
YDR543C	""	-1
YDR544C	""	-1
YDR545C-A	""	-1
YDR545W	YRF1-1	1
YEL001C	IRC22	-1
YEL002C	WBP1	-1
YEL003W	GIM4	1
YEL004W	YEA4	1
YEL005C	VAB2	-1
YEL006W	YEA6	1
YEL007W	MIT1	1
YEL008C-A	""	-1
YEL008W	""	1
YEL009C	GCN4	-1
YEL009C-A	""	-1
YEL010W	""	1
YEL011W	GLC3	1
YEL012W	UBC8	1
YEL013W	VAC8	1
YEL014C	""	-1
YEL015W	EDC3	1
YEL016C	NPP2	-1
YEL017C-A	PMP2	-1
YEL017W	GTT3	1
YEL018C-A	""	-1
YEL018W	EAF5	1
YEL019C	MMS21	-1
YEL020C	PXP1	-1
YEL020C-B	""	-1
YEL020W-A	TIM9	1
YEL021W	URA3	1
YEL022W	GEA2	1
YEL023C	""	-1
YEL024W	RIP1	1
YEL025C	""	-1
YEL026W	SNU13	1
YEL027W	VMA3	1
YEL028W	""	1
YEL029C	BUD16	-1
YEL030C-A	""	-1
YEL030W	ECM10	1
YEL031W	SPF1	1
YEL032C-A	""	-1
YEL032W	MCM3	1
YEL033W	MTC7	1
YEL034C-A	""	-1
YEL034W	HYP2	1
YEL035C	UTR5	-1
YEL036C	ANP1	-1
YEL037C	RAD23	-1
YEL038W	UTR4	1
YEL039C	CYC7	-1
YEL040W	UTR2	1
YEL041W	YEF1	1
YEL042W	GDA1	1
YEL043W	""	1
YEL044W	IES6	1
YEL045C	""	-1
YEL046C	GLY1	-1
YEL047C	FRD1	-1
YEL048C	TCA17	-1
YEL049W	PAU2	1
YEL050C	RML2	-1
YEL050W-A	""	1
YEL051W	VMA8	1
YEL052W	AFG1	1
YEL053C	MAK10	-1
YEL053W-A	""	1
YEL054C	RPL12A	-1
YEL055C	POL5	-1
YEL056W	HAT2	1
YEL057C	SDD1	-1
YEL058W	PCM1	1
YEL059C-A	SOM1	-1
YEL059W	HHY1	1
YEL060C	PRB1	-1
YEL061C	CIN8	-1
YEL062W	NPR2	1
YEL063C	CAN1	-1
YEL064C	AVT2	-1
YEL065W	SIT1	1
YEL066W	HPA3	1
YEL067C	""	-1
YEL068C	""	-1
YEL069C	HXT13	-1
YEL070W	DSF1	1
YEL071W	DLD3	1
YEL072W	RMD6	1
YEL073C	""	-1
YEL074W	""	1
YEL075C	""	-1
YEL075W-A	""	1
YEL076C	""	-1
YEL076C-A	""	-1
YEL077C	""	-1
YEL077W-A	""	1
YER001W	MNN1	1
YER002W	NOP16	1
YER003C	PMI40	-1
YER004W	FMP52	1
YER005W	YND1	1
YER006C-A	""	-1
YER006W	NUG1	1
YER007C-A	TMA20	-1
YER007W	PAC2	1
YER008C	SEC3	-1
YER009W	NTF2	1
YER010C	""	-1
YER011W	TIR1	1
YER012W	PRE1	1
YER013W	PRP22	1
YER014C-A	BUD25	-1
YER014W	HEM14	1
YER015W	FAA2	1
YER016W	BIM1	1
YER017C	AFG3	-1
YER018C	SPC25	-1
YER019C-A	SBH2	-1
YER019W	ISC1	1
YER020W	GPA2	1
YER021W	RPN3	1
YER022W	SRB4	1
YER023C-A	""	-1
YER023W	PRO3	1
YER024W	YAT2	1
YER025W	GCD11	1
YER026C	CHO1	-1
YER027C	GAL83	-1
YER028C	MIG3	-1
YER029C	SMB1	-1
YER030W	CHZ1	1
YER031C	YPT31	-1
YER032W	FIR1	1
YER033C	ZRG8	-1
YER034W	""	1
YER035W	EDC2	1
YER036C	ARB1	-1
YER037W	PHM8	1
YER038C	KRE29	-1
YER038W-A	FMP49	1
YER039C	HVG1	-1
YER039C-A	""	-1
YER040W	GLN3	1
YER041W	YEN1	1
YER042W	MXR1	1
YER043C	SAH1	-1
YER044C	ERG28	-1
YER044C-A	MEI4	-1
YER045C	ACA1	-1
YER046W	SPO73	1
YER046W-A	""	1
YER047C	SAP1	-1
YER048C	CAJ1	-1
YER048W-A	ISD11	1
YER049W	TPA1	1
YER050C	RSM18	-1
YER051W	JHD1	1
YER052C	HOM3	-1
YER053C	PIC2	-1
YER053C-A	""	-1
YER054C	GIP2	-1
YER055C	HIS1	-1
YER056C	FCY2	-1
YER056C-A	RPL34A	-1
YER057C	HMF1	-1
YER058W	PET117	1
YER059W	PCL6	1
YER060W	FCY21	1
YER060W-A	FCY22	1
YER061C	CEM1	-1
YER062C	GPP2	-1
YER063W	THO1	1
YER064C	VHR2	-1
YER065C	ICL1	-1
YER066C-A	""	-1
YER066W	RRT13	1
YER067C-A	""	-1
YER067W	RGI1	1
YER068C-A	""	-1
YER068W	MOT2	1
YER069W	ARG5,6	1
YER070W	RNR1	1
YER071C	TDA2	-1
YER072W	VTC1	1
YER073W	ALD5	1
YER074W	RPS24A	1
YER074W-A	YOS1	1
YER075C	PTP3	-1
YER076C	""	-1
YER076W-A	""	1
YER077C	MRX1	-1
YER078C	ICP55	-1
YER078W-A	""	1
YER079C-A	""	-1
YER079W	""	1
YER080W	AIM9	1
YER081W	SER3	1
YER082C	UTP7	-1
YER083C	GET2	-1
YER084W	""	1
YER084W-A	""	1
YER085C	""	-1
YER086W	ILV1	1
YER087C-A	""	-1
YER087C-B	SBH1	-1
YER087W	AIM10	1
YER088C	DOT6	-1
YER088C-A	""	-1
YER088W-B	""	1
YER089C	PTC2	-1
YER090C-A	""	-1
YER090W	TRP2	1
YER091C	MET6	-1
YER091C-A	""	-1
YER092W	IES5	1
YER093C	TSC11	-1
YER093C-A	AIM11	-1
YER094C	PUP3	-1
YER095W	RAD51	1
YER096W	SHC1	1
YER097W	""	1
YER098W	UBP9	1
YER099C	PRS2	-1
YER100W	UBC6	1
YER101C	AST2	-1
YER102W	RPS8B	1
YER103W	SSA4	1
YER104W	RTT105	1
YER105C	NUP157	-1
YER106W	MAM1	1
YER107C	GLE2	-1
YER107W-A	""	1
YER110C	KAP123	-1
YER111C	SWI4	-1
YER112W	LSM4	1
YER113C	TMN3	-1
YER114C	BOI2	-1
YER115C	SPR6	-1
YER116C	SLX8	-1
YER117W	RPL23B	1
YER118C	SHO1	-1
YER119C	AVT6	-1
YER119C-A	""	-1
YER120W	SCS2	1
YER121W	""	1
YER122C	GLO3	-1
YER123W	YCK3	1
YER124C	DSE1	-1
YER125W	RSP5	1
YER126C	NSA2	-1
YER127W	LCP5	1
YER128W	VFA1	1
YER129W	SAK1	1
YER130C	COM2	-1
YER131W	RPS26B	1
YER132C	PMD1	-1
YER133W	GLC7	1
YER133W-A	""	1
YER134C	""	-1
YER135C	""	-1
YER136W	GDI1	1
YER137C	""	-1
YER137W-A	""	1
YER138W-A	""	1
YER139C	RTR1	-1
YER140W	EMP65	1
YER141W	COX15	1
YER142C	MAG1	-1
YER143W	DDI1	1
YER144C	UBP5	-1
YER145C	FTR1	-1
YER145C-A	""	-1
YER146W	LSM5	1
YER147C	SCC4	-1
YER147C-A	""	-1
YER148W	SPT15	1
YER148W-A	""	1
YER149C	PEA2	-1
YER150W	SPI1	1
YER151C	UBP3	-1
YER152C	""	-1
YER152W-A	""	1
YER153C	PET122	-1
YER154W	OXA1	1
YER155C	BEM2	-1
YER156C	""	-1
YER157W	COG3	1
YER158C	""	-1
YER158W-A	""	1
YER159C	BUR6	-1
YER161C	SPT2	-1
YER162C	RAD4	-1
YER163C	GCG1	-1
YER164W	CHD1	1
YER165C-A	""	-1
YER165W	PAB1	1
YER166W	DNF1	1
YER167W	BCK2	1
YER168C	CCA1	-1
YER169W	RPH1	1
YER170W	ADK2	1
YER171W	RAD3	1
YER172C	BRR2	-1
YER172C-A	""	-1
YER173W	RAD24	1
YER174C	GRX4	-1
YER175C	TMT1	-1
YER175W-A	""	1
YER176W	ECM32	1
YER177W	BMH1	1
YER178W	PDA1	1
YER179W	DMC1	1
YER180C	ISC10	-1
YER180C-A	SLO1	-1
YER181C	""	-1
YER182W	FMP10	1
YER183C	FAU1	-1
YER184C	TOG1	-1
YER185W	PUG1	1
YER186C	""	-1
YER187W	""	1
YER188C-A	""	-1
YER188W	""	1
YER189W	""	1
YER190C-A	""	-1
YER190C-B	""	-1
YER190W	YRF1-2	1
YFL001W	DEG1	1
YFL002C	SPB4	-1
YFL003C	MSH4	-1
YFL004W	VTC2	1
YFL005W	SEC4	1
YFL007W	BLM10	1
YFL008W	SMC1	1
YFL009W	CDC4	1
YFL010C	WWM1	-1
YFL010W-A	AUA1	1
YFL011W	HXT10	1
YFL012W	""	1
YFL012W-A	""	1
YFL013C	IES1	-1
YFL013W-A	""	1
YFL014W	HSP12	1
YFL015C	""	-1
YFL015W-A	""	1
YFL016C	MDJ1	-1
YFL017C	GNA1	-1
YFL017W-A	SMX2	1
YFL018C	LPD1	-1
YFL019C	""	-1
YFL020C	PAU5	-1
YFL021C-A	""	-1
YFL021W	GAT1	1
YFL022C	FRS2	-1
YFL023W	BUD27	1
YFL024C	EPL1	-1
YFL025C	BST1	-1
YFL026W	STE2	1
YFL027C	GYP8	-1
YFL028C	CAF16	-1
YFL029C	CAK1	-1
YFL030W	AGX1	1
YFL031C-A	""	-1
YFL031W	HAC1	1
YFL032W	""	1
YFL033C	RIM15	-1
YFL034C-A	RPL22B	-1
YFL034C-B	MOB2	-1
YFL034W	MIL1	1
YFL036W	RPO41	1
YFL037W	TUB2	1
YFL038C	YPT1	-1
YFL039C	ACT1	-1
YFL040W	""	1
YFL041W	FET5	1
YFL041W-A	""	1
YFL042C	LAM5	-1
YFL044C	OTU1	-1
YFL045C	SEC53	-1
YFL046W	FMP32	1
YFL047W	RGD2	1
YFL048C	EMP47	-1
YFL049W	SWP82	1
YFL050C	ALR2	-1
YFL051C	""	-1
YFL052W	ZNF1	1
YFL053W	DAK2	1
YFL054C	AQY3	-1
YFL055W	AGP3	1
YFL058W	THI5	1
YFL059W	SNZ3	1
YFL060C	SNO3	-1
YFL061W	DDI2	1
YFL062W	COS4	1
YFL063W	""	1
YFL064C	""	-1
YFL065C	""	-1
YFL066C	""	-1
YFL067W	""	1
YFL068W	""	1
YFR001W	LOC1	1
YFR002W	NIC96	1
YFR003C	YPI1	-1
YFR004W	RPN11	1
YFR005C	SAD1	-1
YFR006W	""	1
YFR007W	YFH7	1
YFR008W	FAR7	1
YFR009W	GCN20	1
YFR009W-A	""	1
YFR010W	UBP6	1
YFR010W-A	""	1
YFR011C	MIC19	-1
YFR012W	DCV1	1
YFR012W-A	""	1
YFR013W	IOC3	1
YFR014C	CMK1	-1
YFR015C	GSY1	-1
YFR016C	""	-1
YFR017C	IGD1	-1
YFR018C	""	-1
YFR019W	FAB1	1
YFR020W	CSS2	1
YFR021W	ATG18	1
YFR022W	ROG3	1
YFR023W	PES4	1
YFR024C-A	LSB3	-1
YFR025C	HIS2	-1
YFR026C	ULI1	-1
YFR027W	ECO1	1
YFR028C	CDC14	-1
YFR029W	PTR3	1
YFR030W	MET10	1
YFR031C	SMC2	-1
YFR031C-A	RPL2A	-1
YFR032C	RRT5	-1
YFR032C-A	RPL29	-1
YFR032C-B	MIN10	-1
YFR033C	QCR6	-1
YFR034C	PHO4	-1
YFR034W-A	""	1
YFR035C	""	-1
YFR036W	CDC26	1
YFR036W-A	""	1
YFR037C	RSC8	-1
YFR038W	IRC5	1
YFR039C	OSW7	-1
YFR040W	SAP155	1
YFR041C	ERJ5	-1
YFR042W	KEG1	1
YFR043C	IRC6	-1
YFR044C	DUG1	-1
YFR045W	""	1
YFR046C	CNN1	-1
YFR047C	BNA6	-1
YFR048W	RMD8	1
YFR049W	YMR31	1
YFR050C	PRE4	-1
YFR051C	RET2	-1
YFR052C-A	""	-1
YFR052W	RPN12	1
YFR053C	HXK1	-1
YFR054C	""	-1
YFR055W	IRC7	1
YFR056C	""	-1
YFR057W	""	1
YGL001C	ERG26	-1
YGL002W	ERP6	1
YGL003C	CDH1	-1
YGL004C	RPN14	-1
YGL005C	COG7	-1
YGL006W	PMC1	1
YGL006W-A	""	1
YGL007C-A	""	-1
YGL007W	BRP1	1
YGL008C	PMA1	-1
YGL009C	LEU1	-1
YGL010W	MPO1	1
YGL011C	SCL1	-1
YGL012W	ERG4	1
YGL013C	PDR1	-1
YGL014C-A	""	-1
YGL014W	PUF4	1
YGL015C	""	-1
YGL016W	KAP122	1
YGL017W	ATE1	1
YGL018C	JAC1	-1
YGL019W	CKB1	1
YGL020C	GET1	-1
YGL021W	ALK1	1
YGL022W	STT3	1
YGL023C	PIB2	-1
YGL024W	""	1
YGL025C	PGD1	-1
YGL026C	TRP5	-1
YGL027C	CWH41	-1
YGL028C	SCW11	-1
YGL029W	CGR1	1
YGL030W	RPL30	1
YGL031C	RPL24A	-1
YGL032C	AGA2	-1
YGL033W	HOP2	1
YGL034C	""	-1
YGL035C	MIG1	-1
YGL036W	""	1
YGL037C	PNC1	-1
YGL038C	OCH1	-1
YGL039W	""	1
YGL040C	HEM2	-1
YGL041C	""	-1
YGL041C-B	""	-1
YGL041W-A	DPC13	1
YGL042C	""	-1
YGL043W	DST1	1
YGL044C	RNA15	-1
YGL045W	RIM8	1
YGL047W	ALG13	1
YGL048C	RPT6	-1
YGL049C	TIF4632	-1
YGL050W	TYW3	1
YGL051W	MST27	1
YGL052W	""	1
YGL053W	PRM8	1
YGL054C	ERV14	-1
YGL055W	OLE1	1
YGL056C	SDS23	-1
YGL057C	GEP7	-1
YGL058W	RAD6	1
YGL059W	PKP2	1
YGL060W	YBP2	1
YGL061C	DUO1	-1
YGL062W	PYC1	1
YGL063C-A	""	-1
YGL063W	PUS2	1
YGL064C	MRH4	-1
YGL065C	ALG2	-1
YGL066W	SGF73	1
YGL067W	NPY1	1
YGL068W	MNP1	1
YGL069C	""	-1
YGL070C	RPB9	-1
YGL071W	AFT1	1
YGL072C	""	-1
YGL073W	HSF1	1
YGL074C	""	-1
YGL075C	MPS2	-1
YGL076C	RPL7A	-1
